ID;Aktywny (0 lub 1);Nazwa;Kategorie (x,y,z…);Cena zawiera podatek. (brutto);ID reguły podatku;Koszt własny;W sprzedaży (0 lub 1);Wartość rabatu;Procent rabatu;Rabat od dnia (rrrr-mm-dd);Rabat do dnia (rrrr-mm-dd);Indeks #;Kod dostawcy #;Dostawca;Marka;EAN13;UPC;Ecotax;Szerokość;Wysokość;Głębokość;Waga;Czas dostawy produktów dostępnych w magazynie:;Czas dostawy wyprzedanych produktów z możliwością rezerwacji:;Ilość;Minimalna ilość;Niski poziom produktów w magazynie;Wyślij do mnie e-mail, gdy ilość jest poniżej tego poziomu;Widoczność;Dodatkowe koszty przesyłki;Jednostka dla ceny za jednostkę;Cena za jednostkę;Podsumowanie;Opis;Tagi (x,y,z…);Meta-tytuł;Słowa kluczowe meta;Opis meta;Przepisany URL;Etykieta, gdy w magazynie;Etykieta kiedy dozwolone ponowne zamówienie;Dostępne do zamówienia (0 = Nie, 1 = Tak);Data dostępności produktu;Data wytworzenia produktu;Pokaż cenę (0 = Nie, 1 = Tak);Adresy URL zdjęcia (x,y,z…);Tekst alternatywny dla zdjęć (x,y,z…);Usuń istniejące zdjęcia (0 = Nie, 1 = Tak);Cecha(Nazwa:Wartość:Pozycja:Indywidualne);Dostępne tylko online (0 = Nie, 1 = Tak);Stan:;Konfigurowalny (0 = Nie, 1 = Tak);Można wgrywać pliki (0 = Nie, 1 = Tak);Pola tekstowe (0 = Nie, 1 = Tak);Akcja kiedy brak na stanie;Wirtualny produkt (0 = No, 1 = Yes);Adres URL pliku;Ilość dozwolonych pobrań;Data wygaśnięcia (rrrr-mm-dd);Liczba dni;ID / Nazwa sklepu;Zaawansowane zarządzanie magazynem;Zależny od stanu magazynowego;Magazyn;Akcesoria (x,y,z…)
299;1;CLOUD 1533 TK Lighting;DZIECIĘCE;274.00;1;;0;;;;;;;;TK Lighting;;;;;;;;;;;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>TK Lighting</dd><dt>Nr katalogowy:</dt><dd>1533</dd><dt>EAN:</dt><dd>5901780515331</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal, abażur, PVC</dd><dt>Wysokość</dt><dd>13 cm</dd><dt>Szerokość</dt><dd>62 cm x 48 cm</dd><dt>Źródło światła</dt><dd>4 x E27 LED max 15W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;TK Lighting;Meta title-299;Meta keywords-299;Meta description-299;lampki-dzieciece-lampy-do-pokoju-dziecka,24;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/1533_CLOUD.jpg, https://www.imperiumlamp.pl/files/producers/tk_lighting_logotyp1.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
300;1;MONA kids IV 3276 TK Lighting;DZIECIĘCE;472.00;1;;0;;;;;;;;TK Lighting;;;;;;;;;;2;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>TK Lighting</dd><dt>Nr katalogowy:</dt><dd>3276</dd><dt>EAN:</dt><dd>5901780532765</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal, abażur</dd><dt>Wysokość</dt><dd>48 cm</dd><dt>Szerokość</dt><dd>74 cm</dd><dt>Źródło światła</dt><dd>4 x E27 15W LED</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;TK Lighting;Meta title-300;Meta keywords-300;Meta description-300;lampki-dzieciece-lampy-do-pokoju-dziecka,24;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/3276.jpg, https://www.imperiumlamp.pl/files/100/rys-111.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
301;1;CLOUD 3145 TK Lighting;DZIECIĘCE;274.00;1;;0;;;;;;;;TK Lighting;;;;;;;;;;70;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>TK Lighting</dd><dt>Nr katalogowy:</dt><dd>3145</dd><dt>EAN:</dt><dd>5901780531454</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal, abażur, PVC</dd><dt>Wysokość</dt><dd>13 cm</dd><dt>Szerokość</dt><dd>62 cm x 48 cm</dd><dt>Źródło światła</dt><dd>4 x E27 LED max 15W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;TK Lighting;Meta title-301;Meta keywords-301;Meta description-301;lampki-dzieciece-lampy-do-pokoju-dziecka,24;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/3145.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
302;1;HAPPY FARM 7 2291 Nowodvorski;DZIECIĘCE;17.54;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;18;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>2291</dd><dt>EAN:</dt><dd>5903139229197</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>szkło, metal</dd><dt>Wysokość</dt><dd>30 cm</dd><dt>Szerokość</dt><dd>30 cm</dd><dt>Źródło światła</dt><dd>1 x E27 max 100W </dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-302;Meta keywords-302;Meta description-302;lampki-dzieciece-lampy-do-pokoju-dziecka,24;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/2291.jpg, https://www.imperiumlamp.pl/files/producers/nowodvorski-logo-n.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
303;1;AVION I 2542 TK Lighting;DZIECIĘCE;12.12;1;;0;;;;;;;;TK Lighting;;;;;;;;;;135;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>TK Lighting</dd><dt>Nr katalogowy:</dt><dd>2542</dd><dt>EAN:</dt><dd>5901780525422</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>abażur, tworzywo</dd><dt>Wysokość</dt><dd>max 116 cm</dd><dt>Średnica</dt><dd>35 cm</dd><dt>Źródło światła</dt><dd>1 x E27 max 60W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;TK Lighting;Meta title-303;Meta keywords-303;Meta description-303;lampki-dzieciece-lampy-do-pokoju-dziecka,24;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/2542_avion.jpg, https://www.imperiumlamp.pl/files/producers/tk_lighting_logotyp1.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
304;1;LONDON BIG BEN kinkiet 5228 Nowodvorski;DZIECIĘCE;6.64;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;48;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>5228</dd><dt>EAN:</dt><dd>5903139522892</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>sklejka, PET, PC, stal</dd><dt>Wysokość</dt><dd>45.5 cm</dd><dt>Odległość od ściany</dt><dd>15 cm</dd><dt>Źródło światła</dt><dd>1 x E14 R50 max 40W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-304;Meta keywords-304;Meta description-304;lampki-dzieciece-lampy-do-pokoju-dziecka,24;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/LONDON-BIG_BEN_I_kinkiet_5228.jpg, https://www.imperiumlamp.pl/files/producers/nowodvorski-logo-n.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
305;1;ARTOS I 1697 TK Lighting;DZIECIĘCE;29.48;1;;0;;;;;;;;TK Lighting;;;;;;;;;;178;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>TK Lighting</dd><dt>Nr katalogowy:</dt><dd>1697</dd><dt>EAN:</dt><dd>5901780516970</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>tworzywo,  abażur</dd><dt>Wysokość</dt><dd>max 95 cm</dd><dt>Średnica</dt><dd>22 cm</dd><dt>Źródło światła</dt><dd>1 x E27 </dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;TK Lighting;Meta title-305;Meta keywords-305;Meta description-305;lampki-dzieciece-lampy-do-pokoju-dziecka,24;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/1697.jpg, https://www.imperiumlamp.pl/files/producers/tk_lighting_logotyp1.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
306;1;BLOCKS I 9727 Nowodvorski;DZIECIĘCE;48.06;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;8;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>9727</dd><dt>EAN:</dt><dd>5903139972796</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>sklejka, PA</dd><dt>Szerokość</dt><dd>21.5 cm</dd><dt>Źródło światła</dt><dd>1 x GU10 max 35W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-306;Meta keywords-306;Meta description-306;lampki-dzieciece-lampy-do-pokoju-dziecka,24;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/BLOCKS_Lampy_Nowodvorski_Lighting.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
307;1;HONEY II 3657 Nowodvorski;DZIECIĘCE;132.30;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;3;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>3657</dd><dt>EAN:</dt><dd>5903139365796</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>sklejka, PET, PC, stal</dd><dt>Szerokość</dt><dd>46 cm</dd><dt>Źródło światła</dt><dd>2 x E14 R50 max 40W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-307;Meta keywords-307;Meta description-307;lampki-dzieciece-lampy-do-pokoju-dziecka,24;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/3657_HONEY_II_fala.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
308;1;POCATELLO silver 5795 Nowodvorski;DZIECIĘCE;99.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;76;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>5795</dd><dt>EAN:</dt><dd>5903139579599</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal</dd><dt>Wysokość</dt><dd>36 cm</dd><dt>Szerokość</dt><dd>13 cm</dd><dt>Źródło światła</dt><dd>1 x E27 max 18W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-308;Meta keywords-308;Meta description-308;lampki-dzieciece-lampy-do-pokoju-dziecka,24;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/POCATELLO_silver.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
309;1;PIRATE FLAG kinkiet 4716 Nowodvorski;DZIECIĘCE;6.89;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;61;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>4716</dd><dt>EAN:</dt><dd>5903139471695</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>sklejka, PET, PC, stal</dd><dt>Szerokość</dt><dd>28 cm</dd><dt>Odległość od ściany</dt><dd>14 cm</dd><dt>Źródło światła</dt><dd>1 x E 14 R50 max 40W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-309;Meta keywords-309;Meta description-309;lampki-dzieciece-lampy-do-pokoju-dziecka,24;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/PIRATE_FLAG_I_kinkiet.jpg, https://www.imperiumlamp.pl/files/producers/nowodvorski-logo-n.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
310;1;SINGLE blue 34683 Lamkur;DZIECIĘCE;104.99;1;;0;;;;;;;;Lamkur;;;;;;;;;;2;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Lamkur</dd><dt>Nr katalogowy:</dt><dd>34683</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal, drewno, szkło</dd><dt>Wysokość</dt><dd>100 cm</dd><dt>Szerokość</dt><dd>23 cm</dd><dt>Źródło światła</dt><dd>1 x E27 max 60W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Lamkur;Meta title-310;Meta keywords-310;Meta description-310;lampki-dzieciece-lampy-do-pokoju-dziecka,24;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/34683_lamkur.jpg, https://www.imperiumlamp.pl/files/producers/logolamkur.png;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
311;1;ARTOS I 1696 TK Lighting;DZIECIĘCE;33.50;1;;0;;;;;;;;TK Lighting;;;;;;;;;;135;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>TK Lighting</dd><dt>Nr katalogowy:</dt><dd>1696</dd><dt>EAN:</dt><dd>5901780516963</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>tworzywo,  abażur</dd><dt>Wysokość</dt><dd>max 95 cm</dd><dt>Średnica</dt><dd>22 cm</dd><dt>Źródło światła</dt><dd>1 x E27 </dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;TK Lighting;Meta title-311;Meta keywords-311;Meta description-311;lampki-dzieciece-lampy-do-pokoju-dziecka,24;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/1696.jpg, https://www.imperiumlamp.pl/files/producers/tk_lighting_logotyp1.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
312;1;ARTOS I 1691 TK Lighting;DZIECIĘCE;32.16;1;;0;;;;;;;;TK Lighting;;;;;;;;;;133;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>TK Lighting</dd><dt>Nr katalogowy:</dt><dd>1691</dd><dt>EAN:</dt><dd>5901780516918</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>tworzywo,  abażur</dd><dt>Wysokość</dt><dd>max 95 cm</dd><dt>Średnica</dt><dd>22 cm</dd><dt>Źródło światła</dt><dd>1 x E27 </dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;TK Lighting;Meta title-312;Meta keywords-312;Meta description-312;lampki-dzieciece-lampy-do-pokoju-dziecka,24;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/1691.jpg, https://www.imperiumlamp.pl/files/producers/tk_lighting_logotyp1.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
313;1;HONEY I kinkiet 3656 Nowodvorski;DZIECIĘCE;75.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;1;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>3656</dd><dt>EAN:</dt><dd>5903139365697</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>sklejka, PET, PC, stal</dd><dt>Wysokość</dt><dd>22 cm</dd><dt>Źródło światła</dt><dd>1 x E14 R50 max 40W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-313;Meta keywords-313;Meta description-313;lampki-dzieciece-lampy-do-pokoju-dziecka,24;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/HONEY_aranz.jpg, https://www.imperiumlamp.pl/files/100/3656_HONEY_I_kinkiet.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
314;1;POCATELLO green 5796 Nowodvorski;DZIECIĘCE;99.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;165;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>5796</dd><dt>EAN:</dt><dd>5903139579698</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal</dd><dt>Wysokość</dt><dd>36 cm</dd><dt>Szerokość</dt><dd>13 cm</dd><dt>Źródło światła</dt><dd>1 x E27 max 18W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-314;Meta keywords-314;Meta description-314;lampki-dzieciece-lampy-do-pokoju-dziecka,24;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/POCATELLO_green.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
315;1;TOY-STAR 9376 Nowodvorski;DZIECIĘCE;75.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;3;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>9376</dd><dt>EAN:</dt><dd>5903139937696</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>sklejka, stal</dd><dt>Wysokość</dt><dd>26 cm</dd><dt>Szerokość</dt><dd>26 cm</dd><dt>Źródło światła</dt><dd>1 x E14 max 40W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-315;Meta keywords-315;Meta description-315;lampki-dzieciece-lampy-do-pokoju-dziecka,24;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/toy_star_9376.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
316;1;HONEY IV s 3662 Nowodvorski;DZIECIĘCE;226.85;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;1;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>3662</dd><dt>EAN:</dt><dd>5903139366298</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>sklejka, PET, PC, stal</dd><dt>Średnica</dt><dd>59 cm</dd><dt>Źródło światła</dt><dd>4 x E14 R50 max 40W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-316;Meta keywords-316;Meta description-316;lampki-dzieciece-lampy-do-pokoju-dziecka,24;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/3662_HONEY_IV_spirala.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
317;1;TRAIN IV  4065 Nowodvorski;DZIECIĘCE;359.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;75;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>4065</dd><dt>EAN:</dt><dd>5903139406598</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>sklejka, PET, PC, stal</dd><dt>Średnica</dt><dd>57 cm</dd><dt>Źródło światła</dt><dd>4 x E14 R50 max 40W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-317;Meta keywords-317;Meta description-317;lampki-dzieciece-lampy-do-pokoju-dziecka,24;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/4065_TRAIN_IV_spirala.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
318;1;POCATELLO blue 5797 Nowodvorski;DZIECIĘCE;99.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;234;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>5797</dd><dt>EAN:</dt><dd>5903139579797</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal</dd><dt>Wysokość</dt><dd>36 cm</dd><dt>Szerokość</dt><dd>13 cm</dd><dt>Źródło światła</dt><dd>1 x E27 max 18W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-318;Meta keywords-318;Meta description-318;lampki-dzieciece-lampy-do-pokoju-dziecka,24;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/POCATELLO_BLUE.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
319;1;PLANE I 6902 Nowodvorski;DZIECIĘCE;139.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;41;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>6902</dd><dt>EAN:</dt><dd>5903139690294</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>sklejka, peszel</dd><dt>Średnica</dt><dd>30 cm</dd><dt>Źródło światła</dt><dd>1 x GU10 max 35W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-319;Meta keywords-319;Meta description-319;lampki-dzieciece-lampy-do-pokoju-dziecka,24;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/6902_PLANE-2.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
320;1;PLANE II 6903 Nowodvorski;DZIECIĘCE;259.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;21;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>6903</dd><dt>EAN:</dt><dd>5903139690393</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>sklejka, peszel</dd><dt>Szerokość</dt><dd>49 cm</dd><dt>Źródło światła</dt><dd>2 x GU10 max 35W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-320;Meta keywords-320;Meta description-320;lampki-dzieciece-lampy-do-pokoju-dziecka,24;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/6903_PLANE[1].jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
321;1;PLANE III 6904 Nowodvorski;DZIECIĘCE;359.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;48;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>6904</dd><dt>EAN:</dt><dd>5903139690492</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>sklejka, peszel</dd><dt>Szerokość</dt><dd>53 cm</dd><dt>Źródło światła</dt><dd>3 x GU10 max 35W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-321;Meta keywords-321;Meta description-321;lampki-dzieciece-lampy-do-pokoju-dziecka,24;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/PALNE_aranz.jpg, https://www.imperiumlamp.pl/files/100/6904_PLANE.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
322;1;PUZZLE IV 9728 Nowodvorski;DZIECIĘCE;285.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;25;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>9728</dd><dt>EAN:</dt><dd>5903139972895</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>sklejka, PA</dd><dt>Wysokość</dt><dd>47 cm</dd><dt>Szerokość</dt><dd>47 cm</dd><dt>Źródło światła</dt><dd>4 x GU10 max 15W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-322;Meta keywords-322;Meta description-322;lampki-dzieciece-lampy-do-pokoju-dziecka,24;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/9728_PUZZLE.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
323;1;HAPPY FARM 2 2289 Nowodvorski;DZIECIĘCE;5.90;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;15;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>2289</dd><dt>EAN:</dt><dd>5903139228992</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>szkło, metal</dd><dt>Wysokość</dt><dd>36 cm</dd><dt>Szerokość</dt><dd>15 cm</dd><dt>Źródło światła</dt><dd>2 x E14 max 60W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-323;Meta keywords-323;Meta description-323;lampki-dzieciece-lampy-do-pokoju-dziecka,24;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/2289.jpg, https://www.imperiumlamp.pl/files/producers/nowodvorski-logo-n.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
